Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2020","2020","hg/ha","1086","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2021","2021","hg/ha","945","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1961","1961","tonnes","9312","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1962","1962","tonnes","10931","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1963","1963","tonnes","8511","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1964","1964","tonnes","5269","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1965","1965","tonnes","6256","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1966","1966","tonnes","9621","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1967","1967","tonnes","10698","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1968","1968","tonnes","11236","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1969","1969","tonnes","7423","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1970","1970","tonnes","6005","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1971","1971","tonnes","9748","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1972","1972","tonnes","14414","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1973","1973","tonnes","10698","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1974","1974","tonnes","13722","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1975","1975","tonnes","15034","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1976","1976","tonnes","14267","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1977","1977","tonnes","11429","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1978","1978","tonnes","8435","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1979","1979","tonnes","8121","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1980","1980","tonnes","12337","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1981","1981","tonnes","19000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1982","1982","tonnes","22202","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1983","1983","tonnes","28643","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1984","1984","tonnes","23438","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1985","1985","tonnes","15779","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1986","1986","tonnes","6107","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1987","1987","tonnes","6860","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1988","1988","tonnes","7524","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1989","1989","tonnes","9154","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1990","1990","tonnes","10061","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1991","1991","tonnes","13558","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1992","1992","tonnes","16000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1993","1993","tonnes","15000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1994","1994","tonnes","13000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1995","1995","tonnes","10000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1996","1996","tonnes","7490","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1997","1997","tonnes","6220","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1998","1998","tonnes","7120","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","1999","1999","tonnes","10000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2000","2000","tonnes","8000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2001","2001","tonnes","8000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2002","2002","tonnes","8000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2003","2003","tonnes","8000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2004","2004","tonnes","8000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2005","2005","tonnes","8000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2006","2006","tonnes","8000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2007","2007","tonnes","300","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2008","2008","tonnes","776","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2009","2009","tonnes","754","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2010","2010","tonnes","462","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2011","2011","tonnes","518","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2012","2012","tonnes","420","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2013","2013","tonnes","399","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2014","2014","tonnes","358","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2015","2015","tonnes","278.79","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2016","2016","tonnes","239.31","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2017","2017","tonnes","166","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2018","2018","tonnes","212","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2019","2019","tonnes","314.6","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2020","2020","tonnes","284.9","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01930.02","Pyrethrum, dried flowers","2021","2021","tonnes","501","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1969","1969","1000 Head","5","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1970","1970","1000 Head","5","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1971","1971","1000 Head","6","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1972","1972","1000 Head","6","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1973","1973","1000 Head","7","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1974","1974","1000 Head","7","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1975","1975","1000 Head","8","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1976","1976","1000 Head","8","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1977","1977","1000 Head","9","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1978","1978","1000 Head","9","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1979","1979","1000 Head","10","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1980","1980","1000 Head","25","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1981","1981","1000 Head","40","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1982","1982","1000 Head","60","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1983","1983","1000 Head","80","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1984","1984","1000 Head","100","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1985","1985","1000 Head","120","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1986","1986","1000 Head","140","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5112","Stocks","02191","Rabbits and hares","1987","1987","1000 Head","160","E","Estimated value"
